Regulator_name	Gene stable ID	Transcript stable ID	Regulator_type
PEG3	ENSG00000198300	ENST00000647852	TF
PEG3	ENSG00000198300	ENST00000600833	TF
PEG3	ENSG00000198300	ENST00000594389	TF
PGAM2	ENSG00000164708	ENST00000297283	TF
PGAM2	ENSG00000164708	ENST00000971360	TF
PGR	ENSG00000082175	ENST00000325455	TF
PGR	ENSG00000082175	ENST00000534013	TF
PGR	ENSG00000082175	ENST00000533207	TF
PGR	ENSG00000082175	ENST00000528960	TF
PGR	ENSG00000082175	ENST00000534780	TF
PGR	ENSG00000082175	ENST00000526300	TF
PGR	ENSG00000082175	ENST00000263463	TF
PGR	ENSG00000082175	ENST00000530764	TF
PGR	ENSG00000082175	ENST00000632634	TF
PGR	ENSG00000082175	ENST00000619228	TF
PHF12	ENSG00000109118	ENST00000332830	TF
PHF12	ENSG00000109118	ENST00000577226	TF
PHF12	ENSG00000109118	ENST00000589176	TF
PHF12	ENSG00000109118	ENST00000582436	TF
PHF12	ENSG00000109118	ENST00000582655	TF
PHF12	ENSG00000109118	ENST00000378879	TF
PHF12	ENSG00000109118	ENST00000579036	TF
PHF12	ENSG00000109118	ENST00000579563	TF
PHF12	ENSG00000109118	ENST00000268756	TF
PHF12	ENSG00000109118	ENST00000583524	TF
PHF12	ENSG00000109118	ENST00000584822	TF
PHF12	ENSG00000109118	ENST00000578900	TF
PHF12	ENSG00000109118	ENST00000483934	TF
PHF12	ENSG00000109118	ENST00000584685	TF
PHF12	ENSG00000109118	ENST00000582853	TF
PHF12	ENSG00000109118	ENST00000584236	TF
PHF12	ENSG00000109118	ENST00000583747	TF
PHF12	ENSG00000109118	ENST00000903933	TF
PHF12	ENSG00000109118	ENST00000930975	TF
PHF2	ENSG00000197724	ENST00000359246	TF
PHF2	ENSG00000197724	ENST00000610682	TF
PHF2	ENSG00000197724	ENST00000851896	TF
PHF2	ENSG00000197724	ENST00000851897	TF
PHF2	ENSG00000197724	ENST00000851898	TF
PHF2	ENSG00000197724	ENST00000851899	TF
PHF2	ENSG00000197724	ENST00000937581	TF
PHF2	ENSG00000197724	ENST00000942581	TF
PHF21A	ENSG00000135365	ENST00000676320	TF
PHF21A	ENSG00000135365	ENST00000527401	TF
PHF21A	ENSG00000135365	ENST00000323180	TF
PHF21A	ENSG00000135365	ENST00000688604	TF
PHF21A	ENSG00000135365	ENST00000530587	TF
PHF21A	ENSG00000135365	ENST00000692878	TF
PHF21A	ENSG00000135365	ENST00000693049	TF
PHF21A	ENSG00000135365	ENST00000690620	TF
PHF21A	ENSG00000135365	ENST00000418153	TF
PHF21A	ENSG00000135365	ENST00000525676	TF
PHF21A	ENSG00000135365	ENST00000532028	TF
PHF21A	ENSG00000135365	ENST00000686153	TF
PHF21A	ENSG00000135365	ENST00000689695	TF
PHF21A	ENSG00000135365	ENST00000534724	TF
PHF21A	ENSG00000135365	ENST00000527753	TF
PHF21A	ENSG00000135365	ENST00000534766	TF
PHF21A	ENSG00000135365	ENST00000688570	TF
PHF21A	ENSG00000135365	ENST00000685188	TF
PHF21A	ENSG00000135365	ENST00000532883	TF
PHF21A	ENSG00000135365	ENST00000525679	TF
PHF21A	ENSG00000135365	ENST00000524497	TF
PHF21A	ENSG00000135365	ENST00000531959	TF
PHF21A	ENSG00000135365	ENST00000687985	TF
PHF21A	ENSG00000135365	ENST00000693122	TF
PHF21A	ENSG00000135365	ENST00000529734	TF
PHF21A	ENSG00000135365	ENST00000529782	TF
PHF21A	ENSG00000135365	ENST00000688222	TF
PHF21A	ENSG00000135365	ENST00000691784	TF
PHF21A	ENSG00000135365	ENST00000690039	TF
PHF21A	ENSG00000135365	ENST00000533757	TF
PHF21A	ENSG00000135365	ENST00000525438	TF
PHF21A	ENSG00000135365	ENST00000692265	TF
PHF21A	ENSG00000135365	ENST00000527782	TF
PHF21A	ENSG00000135365	ENST00000532010	TF
PHF21A	ENSG00000135365	ENST00000528893	TF
PHF21A	ENSG00000135365	ENST00000530312	TF
PHF21A	ENSG00000135365	ENST00000863261	TF
PHF21A	ENSG00000135365	ENST00000863262	TF
PHF21A	ENSG00000135365	ENST00000863263	TF
PHF21A	ENSG00000135365	ENST00000863264	TF
PHF21A	ENSG00000135365	ENST00000863265	TF
PHF21A	ENSG00000135365	ENST00000863266	TF
PHF21A	ENSG00000135365	ENST00000863267	TF
PHF21A	ENSG00000135365	ENST00000863268	TF
PHF21A	ENSG00000135365	ENST00000863269	TF
PHF21A	ENSG00000135365	ENST00000863270	TF
PHF21A	ENSG00000135365	ENST00000863271	TF
PHF21A	ENSG00000135365	ENST00000863272	TF
PHF21A	ENSG00000135365	ENST00000863273	TF
PHF21A	ENSG00000135365	ENST00000863274	TF
PHF21A	ENSG00000135365	ENST00000863275	TF
PHF21A	ENSG00000135365	ENST00000863276	TF
PHF21A	ENSG00000135365	ENST00000863277	TF
PHF21A	ENSG00000135365	ENST00000863278	TF
PHF21A	ENSG00000135365	ENST00000863279	TF
PHF21A	ENSG00000135365	ENST00000863280	TF
PHF21A	ENSG00000135365	ENST00000863281	TF
PHF21A	ENSG00000135365	ENST00000863282	TF
PHF21A	ENSG00000135365	ENST00000863283	TF
PHF21A	ENSG00000135365	ENST00000939558	TF
PHF21A	ENSG00000135365	ENST00000939559	TF
PHF21A	ENSG00000135365	ENST00000939560	TF
PHF21A	ENSG00000135365	ENST00000939561	TF
PHF21A	ENSG00000135365	ENST00000960622	TF
PHF21A	ENSG00000135365	ENST00000960623	TF
PHF21A	ENSG00000135365	ENST00000960624	TF
PHF8	ENSG00000172943	ENST00000357988	TF
PHF8	ENSG00000172943	ENST00000338154	TF
PHF8	ENSG00000172943	ENST00000687283	TF
PHF8	ENSG00000172943	ENST00000691629	TF
PHF8	ENSG00000172943	ENST00000338946	TF
PHF8	ENSG00000172943	ENST00000687764	TF
PHF8	ENSG00000172943	ENST00000686349	TF
PHF8	ENSG00000172943	ENST00000396282	TF
PHF8	ENSG00000172943	ENST00000470103	TF
PHF8	ENSG00000172943	ENST00000443302	TF
PHF8	ENSG00000172943	ENST00000322659	TF
PHF8	ENSG00000172943	ENST00000494928	TF
PHF8	ENSG00000172943	ENST00000413386	TF
PHF8	ENSG00000172943	ENST00000448003	TF
PHF8	ENSG00000172943	ENST00000490635	TF
PHF8	ENSG00000172943	ENST00000425862	TF
PHF8	ENSG00000172943	ENST00000437224	TF
PHF8	ENSG00000172943	ENST00000415025	TF
PHF8	ENSG00000172943	ENST00000453905	TF
PHF8	ENSG00000172943	ENST00000433120	TF
PHF8	ENSG00000172943	ENST00000445025	TF
PHF8	ENSG00000172943	ENST00000462182	TF
PHF8	ENSG00000172943	ENST00000874043	TF
PHF8	ENSG00000172943	ENST00000930622	TF
PHF8	ENSG00000172943	ENST00000930623	TF
PHF8	ENSG00000172943	ENST00000930624	TF
PHF8	ENSG00000172943	ENST00000930625	TF
PHLDA2	ENSG00000274538	ENST00000618418	TF
PHLDA2	ENSG00000181649	ENST00000314222	TF
PHLDA2	ENSG00000181649	ENST00000718435	TF
PHOX2A	ENSG00000165462	ENST00000546310	TF
PHOX2A	ENSG00000165462	ENST00000298231	TF
PHOX2A	ENSG00000165462	ENST00000544057	TF
PHOX2B	ENSG00000109132	ENST00000226382	TF
PHOX2B	ENSG00000109132	ENST00000510424	TF
PHTF1	ENSG00000116793	ENST00000474926	TF
PHTF1	ENSG00000116793	ENST00000369598	TF
PHTF1	ENSG00000116793	ENST00000369600	TF
PHTF1	ENSG00000116793	ENST00000369604	TF
PHTF1	ENSG00000116793	ENST00000481652	TF
PHTF1	ENSG00000116793	ENST00000357783	TF
PHTF1	ENSG00000116793	ENST00000412670	TF
PHTF1	ENSG00000116793	ENST00000472612	TF
PHTF1	ENSG00000116793	ENST00000486855	TF
PHTF1	ENSG00000116793	ENST00000446739	TF
PHTF1	ENSG00000116793	ENST00000493212	TF
PHTF1	ENSG00000116793	ENST00000393357	TF
PHTF1	ENSG00000116793	ENST00000873091	TF
PHTF1	ENSG00000116793	ENST00000873092	TF
PHTF1	ENSG00000116793	ENST00000873093	TF
PHTF1	ENSG00000116793	ENST00000873094	TF
PHTF1	ENSG00000116793	ENST00000930186	TF
PHTF1	ENSG00000116793	ENST00000969008	TF
PICK1	ENSG00000100151	ENST00000445628	TF
PICK1	ENSG00000100151	ENST00000404072	TF
PICK1	ENSG00000100151	ENST00000424694	TF
PICK1	ENSG00000100151	ENST00000484021	TF
PICK1	ENSG00000100151	ENST00000437453	TF
PICK1	ENSG00000100151	ENST00000476157	TF
PICK1	ENSG00000100151	ENST00000426258	TF
PICK1	ENSG00000100151	ENST00000468288	TF
PICK1	ENSG00000100151	ENST00000356976	TF
PICK1	ENSG00000100151	ENST00000469819	TF
PICK1	ENSG00000100151	ENST00000466374	TF
PICK1	ENSG00000100151	ENST00000435166	TF
PICK1	ENSG00000100151	ENST00000432756	TF
PICK1	ENSG00000100151	ENST00000472724	TF
PICK1	ENSG00000100151	ENST00000494434	TF
PICK1	ENSG00000100151	ENST00000883303	TF
PICK1	ENSG00000100151	ENST00000883304	TF
PICK1	ENSG00000100151	ENST00000883305	TF
PICK1	ENSG00000100151	ENST00000883306	TF
PICK1	ENSG00000100151	ENST00000883307	TF
PICK1	ENSG00000100151	ENST00000883308	TF
PICK1	ENSG00000100151	ENST00000920341	TF
PICK1	ENSG00000100151	ENST00000951425	TF
PICK1	ENSG00000100151	ENST00000951426	TF
PICK1	ENSG00000100151	ENST00000951427	TF
PICK1	ENSG00000100151	ENST00000951428	TF
PICK1	ENSG00000100151	ENST00000951429	TF
PICK1	ENSG00000100151	ENST00000951430	TF
PIK3C3	ENSG00000078142	ENST00000589056	TF
PIK3C3	ENSG00000078142	ENST00000587402	TF
PIK3C3	ENSG00000078142	ENST00000262039	TF
PIK3C3	ENSG00000078142	ENST00000398870	TF
PIK3C3	ENSG00000078142	ENST00000586545	TF
PIK3C3	ENSG00000078142	ENST00000590220	TF
PIK3C3	ENSG00000078142	ENST00000585528	TF
PIK3C3	ENSG00000078142	ENST00000591011	TF
PIK3C3	ENSG00000078142	ENST00000589550	TF
PIK3C3	ENSG00000078142	ENST00000593098	TF
PIK3C3	ENSG00000078142	ENST00000590013	TF
PIK3C3	ENSG00000078142	ENST00000588631	TF
PIK3C3	ENSG00000078142	ENST00000587261	TF
PIK3C3	ENSG00000078142	ENST00000588156	TF
PIK3C3	ENSG00000078142	ENST00000587328	TF
PIK3C3	ENSG00000078142	ENST00000858066	TF
PIK3C3	ENSG00000078142	ENST00000858067	TF
PIK3C3	ENSG00000078142	ENST00000858068	TF
PIK3C3	ENSG00000078142	ENST00000858069	TF
PIK3C3	ENSG00000078142	ENST00000858070	TF
PIK3C3	ENSG00000078142	ENST00000938600	TF
PIK3C3	ENSG00000078142	ENST00000959750	TF
PIK3C3	ENSG00000078142	ENST00000959751	TF
PIR	ENSG00000087842	ENST00000492432	TF
PIR	ENSG00000087842	ENST00000380420	TF
PIR	ENSG00000087842	ENST00000380421	TF
PIR	ENSG00000087842	ENST00000484433	TF
PIR	ENSG00000087842	ENST00000476381	TF
PIR	ENSG00000087842	ENST00000471725	TF
PIR	ENSG00000087842	ENST00000909221	TF
PIR	ENSG00000087842	ENST00000909222	TF
PIR	ENSG00000087842	ENST00000909223	TF
PIR	ENSG00000087842	ENST00000909224	TF
PIR	ENSG00000087842	ENST00000909225	TF
PIR	ENSG00000087842	ENST00000909226	TF
PIR	ENSG00000087842	ENST00000909227	TF
PIR	ENSG00000087842	ENST00000909228	TF
PIR	ENSG00000087842	ENST00000909229	TF
PIR	ENSG00000087842	ENST00000909230	TF
PIR	ENSG00000087842	ENST00000932769	TF
PIR	ENSG00000087842	ENST00000932770	TF
PIR	ENSG00000087842	ENST00000932771	TF
PIR	ENSG00000087842	ENST00000946571	TF
PIR	ENSG00000087842	ENST00000946572	TF
PIR	ENSG00000087842	ENST00000946573	TF
PIR	ENSG00000087842	ENST00000946574	TF
PIR	ENSG00000087842	ENST00000946575	TF
PIR	ENSG00000087842	ENST00000946576	TF
PITX1	ENSG00000069011	ENST00000265340	TF
PITX1	ENSG00000069011	ENST00000506438	TF
PITX1	ENSG00000069011	ENST00000503586	TF
PITX1	ENSG00000069011	ENST00000504936	TF
PITX1	ENSG00000069011	ENST00000507253	TF
PITX1	ENSG00000069011	ENST00000502676	TF
PITX2	ENSG00000164093	ENST00000645131	TF
PITX2	ENSG00000164093	ENST00000644743	TF
PITX2	ENSG00000164093	ENST00000394595	TF
PITX2	ENSG00000164093	ENST00000355080	TF
PITX2	ENSG00000164093	ENST00000614423	TF
PITX2	ENSG00000164093	ENST00000354925	TF
PITX2	ENSG00000164093	ENST00000607868	TF
PITX2	ENSG00000164093	ENST00000613094	TF
PITX2	ENSG00000164093	ENST00000644488	TF
PITX2	ENSG00000164093	ENST00000616641	TF
PITX2	ENSG00000164093	ENST00000511837	TF
PITX2	ENSG00000164093	ENST00000556049	TF
PITX2	ENSG00000164093	ENST00000511990	TF
PITX2	ENSG00000164093	ENST00000557119	TF
PITX3	ENSG00000107859	ENST00000370002	TF
PKM	ENSG00000067225	ENST00000564440	TF
PKM	ENSG00000067225	ENST00000335181	TF
PKM	ENSG00000067225	ENST00000698740	TF
PKM	ENSG00000067225	ENST00000319622	TF
PKM	ENSG00000067225	ENST00000389093	TF
PKM	ENSG00000067225	ENST00000698741	TF
PKM	ENSG00000067225	ENST00000565184	TF
PKM	ENSG00000067225	ENST00000565143	TF
PKM	ENSG00000067225	ENST00000567118	TF
PKM	ENSG00000067225	ENST00000565154	TF
PKM	ENSG00000067225	ENST00000568459	TF
PKM	ENSG00000067225	ENST00000561609	TF
PKM	ENSG00000067225	ENST00000563986	TF
PKM	ENSG00000067225	ENST00000569857	TF
PKM	ENSG00000067225	ENST00000570166	TF
PKM	ENSG00000067225	ENST00000564993	TF
PKM	ENSG00000067225	ENST00000563275	TF
PKM	ENSG00000067225	ENST00000568743	TF
PKM	ENSG00000067225	ENST00000562784	TF
PKM	ENSG00000067225	ENST00000564178	TF
PKM	ENSG00000067225	ENST00000562997	TF
PKM	ENSG00000067225	ENST00000567087	TF
PKM	ENSG00000067225	ENST00000564276	TF
PKM	ENSG00000067225	ENST00000566809	TF
PKM	ENSG00000067225	ENST00000569050	TF
PKM	ENSG00000067225	ENST00000891959	TF
PKM	ENSG00000067225	ENST00000891960	TF
PKM	ENSG00000067225	ENST00000891961	TF
PKM	ENSG00000067225	ENST00000891962	TF
PKM	ENSG00000067225	ENST00000891963	TF
PKM	ENSG00000067225	ENST00000891964	TF
PKM	ENSG00000067225	ENST00000891965	TF
PKM	ENSG00000067225	ENST00000891966	TF
PKM	ENSG00000067225	ENST00000891967	TF
PKM	ENSG00000067225	ENST00000891968	TF
PKM	ENSG00000067225	ENST00000891969	TF
PKM	ENSG00000067225	ENST00000891970	TF
PKM	ENSG00000067225	ENST00000891971	TF
PKM	ENSG00000067225	ENST00000891972	TF
PKM	ENSG00000067225	ENST00000891973	TF
PKM	ENSG00000067225	ENST00000891974	TF
PKM	ENSG00000067225	ENST00000891975	TF
PKM	ENSG00000067225	ENST00000891976	TF
PKM	ENSG00000067225	ENST00000891977	TF
PKM	ENSG00000067225	ENST00000891978	TF
PKM	ENSG00000067225	ENST00000891979	TF
PKM	ENSG00000067225	ENST00000891980	TF
PKM	ENSG00000067225	ENST00000891981	TF
PKM	ENSG00000067225	ENST00000891982	TF
PKM	ENSG00000067225	ENST00000891983	TF
PKM	ENSG00000067225	ENST00000891984	TF
PKM	ENSG00000067225	ENST00000933430	TF
PKM	ENSG00000067225	ENST00000933431	TF
PKM	ENSG00000067225	ENST00000933432	TF
PKM	ENSG00000067225	ENST00000933433	TF
PKM	ENSG00000067225	ENST00000933434	TF
PKM	ENSG00000067225	ENST00000933435	TF
PKM	ENSG00000067225	ENST00000933436	TF
PKM	ENSG00000067225	ENST00000933437	TF
PKM	ENSG00000067225	ENST00000933438	TF
PKM	ENSG00000067225	ENST00000933439	TF
PKM	ENSG00000067225	ENST00000933440	TF
PKM	ENSG00000067225	ENST00000933441	TF
PKM	ENSG00000067225	ENST00000933442	TF
PKM	ENSG00000067225	ENST00000933443	TF
PKM	ENSG00000067225	ENST00000933444	TF
PKM	ENSG00000067225	ENST00000933445	TF
PKM	ENSG00000067225	ENST00000933446	TF
PKM	ENSG00000067225	ENST00000969834	TF
PKM	ENSG00000067225	ENST00000969835	TF
PKM	ENSG00000067225	ENST00000969836	TF
PKM	ENSG00000067225	ENST00000969837	TF
PKM	ENSG00000067225	ENST00000969838	TF
PKM	ENSG00000067225	ENST00000969839	TF
PKM	ENSG00000067225	ENST00000969840	TF
PKM	ENSG00000067225	ENST00000969841	TF
PKM	ENSG00000067225	ENST00000969842	TF
PKM	ENSG00000067225	ENST00000969843	TF
PKM	ENSG00000067225	ENST00000969844	TF
PKM	ENSG00000067225	ENST00000969845	TF
PKM	ENSG00000067225	ENST00000969846	TF
PKM	ENSG00000067225	ENST00000969847	TF
PKM	ENSG00000067225	ENST00000969848	TF
PKM	ENSG00000067225	ENST00000969849	TF
PKM	ENSG00000067225	ENST00000969850	TF
PKM	ENSG00000067225	ENST00000969851	TF
PKM	ENSG00000067225	ENST00000969852	TF
PKM	ENSG00000067225	ENST00000969853	TF
PKM	ENSG00000067225	ENST00000969854	TF
PKM	ENSG00000067225	ENST00000969855	TF
PKM	ENSG00000067225	ENST00000969856	TF
PKM	ENSG00000067225	ENST00000969857	TF
PKNOX1	ENSG00000160199	ENST00000432907	TF
PKNOX1	ENSG00000160199	ENST00000418336	TF
PKNOX1	ENSG00000160199	ENST00000291547	TF
PKNOX1	ENSG00000160199	ENST00000480179	TF
PKNOX1	ENSG00000160199	ENST00000456957	TF
PKNOX1	ENSG00000160199	ENST00000560448	TF
PKNOX1	ENSG00000160199	ENST00000607049	TF
PKNOX1	ENSG00000160199	ENST00000557820	TF
PKNOX1	ENSG00000160199	ENST00000474336	TF
PKNOX1	ENSG00000160199	ENST00000607150	TF
PKNOX1	ENSG00000160199	ENST00000558955	TF
PKNOX1	ENSG00000160199	ENST00000883905	TF
PKNOX1	ENSG00000160199	ENST00000883906	TF
PKNOX1	ENSG00000160199	ENST00000883907	TF
PKNOX1	ENSG00000160199	ENST00000883908	TF
PKNOX1	ENSG00000160199	ENST00000883909	TF
PKNOX1	ENSG00000160199	ENST00000883910	TF
PKNOX1	ENSG00000160199	ENST00000883911	TF
PKNOX1	ENSG00000160199	ENST00000883912	TF
PKNOX1	ENSG00000160199	ENST00000911563	TF
PKNOX1	ENSG00000160199	ENST00000911564	TF
PKNOX1	ENSG00000160199	ENST00000911565	TF
PKNOX1	ENSG00000160199	ENST00000911566	TF
PKNOX1	ENSG00000160199	ENST00000911567	TF
PKNOX1	ENSG00000160199	ENST00000911568	TF
PKNOX1	ENSG00000160199	ENST00000963001	TF
PKNOX1	ENSG00000160199	ENST00000963002	TF
PKNOX2	ENSG00000165495	ENST00000530517	TF
PKNOX2	ENSG00000165495	ENST00000531116	TF
PKNOX2	ENSG00000165495	ENST00000298282	TF
PKNOX2	ENSG00000165495	ENST00000559662	TF
PKNOX2	ENSG00000165495	ENST00000557814	TF
PKNOX2	ENSG00000165495	ENST00000527238	TF
PKNOX2	ENSG00000165495	ENST00000561399	TF
PKNOX2	ENSG00000165495	ENST00000532623	TF
PKNOX2	ENSG00000165495	ENST00000531212	TF
PKNOX2	ENSG00000165495	ENST00000558729	TF
PKNOX2	ENSG00000165495	ENST00000561115	TF
PKNOX2	ENSG00000165495	ENST00000558705	TF
PKNOX2	ENSG00000165495	ENST00000561298	TF
PKNOX2	ENSG00000165495	ENST00000526955	TF
PKNOX2	ENSG00000165495	ENST00000878493	TF
PKNOX2	ENSG00000165495	ENST00000878494	TF
PKNOX2	ENSG00000165495	ENST00000878495	TF
PKNOX2	ENSG00000165495	ENST00000878496	TF
PKNOX2	ENSG00000165495	ENST00000878497	TF
PKNOX2	ENSG00000165495	ENST00000878498	TF
PKNOX2	ENSG00000165495	ENST00000878499	TF
PKNOX2	ENSG00000165495	ENST00000878500	TF
PKNOX2	ENSG00000165495	ENST00000920818	TF
PKNOX2	ENSG00000165495	ENST00000920819	TF
PKNOX2	ENSG00000165495	ENST00000950472	TF
PLAG1	ENSG00000181690	ENST00000316981	TF
PLAG1	ENSG00000181690	ENST00000522009	TF
PLAG1	ENSG00000181690	ENST00000423799	TF
PLAG1	ENSG00000181690	ENST00000429357	TF
PLAG1	ENSG00000181690	ENST00000519027	TF
PLAG1	ENSG00000181690	ENST00000878031	TF
PLAG1	ENSG00000181690	ENST00000939997	TF
PLAG1	ENSG00000181690	ENST00000939998	TF
PLAG1	ENSG00000181690	ENST00000962220	TF
PLAGL1	ENSG00000118495	ENST00000360537	TF
PLAGL1	ENSG00000118495	ENST00000649307	TF
PLAGL1	ENSG00000118495	ENST00000674357	TF
PLAGL1	ENSG00000118495	ENST00000354765	TF
PLAGL1	ENSG00000118495	ENST00000649211	TF
PLAGL1	ENSG00000118495	ENST00000367572	TF
PLAGL1	ENSG00000118495	ENST00000625622	TF
PLAGL1	ENSG00000118495	ENST00000650125	TF
PLAGL1	ENSG00000118495	ENST00000647880	TF
PLAGL1	ENSG00000118495	ENST00000367571	TF
PLAGL1	ENSG00000118495	ENST00000417959	TF
PLAGL1	ENSG00000118495	ENST00000647988	TF
PLAGL1	ENSG00000118495	ENST00000628651	TF
PLAGL1	ENSG00000118495	ENST00000626294	TF
PLAGL1	ENSG00000118495	ENST00000626462	TF
PLAGL1	ENSG00000118495	ENST00000627449	TF
PLAGL1	ENSG00000118495	ENST00000629195	TF
PLAGL1	ENSG00000118495	ENST00000626373	TF
PLAGL1	ENSG00000118495	ENST00000626022	TF
PLAGL1	ENSG00000118495	ENST00000628069	TF
PLAGL1	ENSG00000118495	ENST00000628630	TF
PLAGL1	ENSG00000118495	ENST00000629890	TF
PLAGL1	ENSG00000118495	ENST00000631184	TF
PLAGL1	ENSG00000118495	ENST00000493898	TF
PLAGL1	ENSG00000118495	ENST00000416623	TF
PLAGL1	ENSG00000118495	ENST00000437412	TF
PLAGL1	ENSG00000118495	ENST00000444202	TF
PLAGL1	ENSG00000118495	ENST00000891656	TF
PLAGL1	ENSG00000118495	ENST00000891657	TF
PLAGL1	ENSG00000118495	ENST00000891658	TF
PLAGL1	ENSG00000118495	ENST00000891659	TF
PLAGL1	ENSG00000118495	ENST00000891660	TF
PLAGL1	ENSG00000118495	ENST00000891661	TF
PLAGL1	ENSG00000118495	ENST00000891662	TF
PLAGL1	ENSG00000118495	ENST00000891663	TF
PLAGL1	ENSG00000118495	ENST00000891664	TF
PLAGL1	ENSG00000118495	ENST00000940615	TF
PLAGL1	ENSG00000118495	ENST00000940616	TF
PLAGL1	ENSG00000118495	ENST00000940617	TF
PLAGL1	ENSG00000118495	ENST00000972058	TF
PLAGL1	ENSG00000118495	ENST00000972059	TF
PLAGL1	ENSG00000118495	ENST00000972060	TF
PLAGL1	ENSG00000118495	ENST00000972061	TF
PLAGL1	ENSG00000118495	ENST00000972062	TF
PLAGL1	ENSG00000118495	ENST00000972063	TF
PLAGL1	ENSG00000118495	ENST00000972064	TF
PLAGL2	ENSG00000126003	ENST00000246229	TF
PLG	ENSG00000122194	ENST00000418964	TF
PLG	ENSG00000122194	ENST00000366924	TF
PLG	ENSG00000122194	ENST00000706906	TF
PLG	ENSG00000122194	ENST00000308192	TF
PLG	ENSG00000122194	ENST00000297289	TF
PLG	ENSG00000122194	ENST00000462918	TF
PLG	ENSG00000122194	ENST00000483038	TF
PLG	ENSG00000122194	ENST00000484367	TF
PLG	ENSG00000122194	ENST00000494325	TF
PLG	ENSG00000122194	ENST00000471691	TF
PLG	ENSG00000122194	ENST00000493435	TF
PLG	ENSG00000122194	ENST00000706907	TF
PLG	ENSG00000122194	ENST00000467466	TF
PLG	ENSG00000122194	ENST00000461414	TF
PLG	ENSG00000122194	ENST00000872428	TF
PLG	ENSG00000122194	ENST00000872429	TF
PLG	ENSG00000122194	ENST00000872430	TF
PLG	ENSG00000122194	ENST00000872431	TF
PLG	ENSG00000122194	ENST00000872432	TF
PLG	ENSG00000122194	ENST00000872433	TF
PLG	ENSG00000122194	ENST00000872434	TF
PLG	ENSG00000122194	ENST00000872435	TF
PLG	ENSG00000122194	ENST00000872436	TF
PLG	ENSG00000122194	ENST00000872437	TF
PLG	ENSG00000122194	ENST00000872438	TF
PLG	ENSG00000122194	ENST00000872439	TF
PLG	ENSG00000122194	ENST00000872440	TF
PLG	ENSG00000122194	ENST00000957675	TF
POLD2	ENSG00000106628	ENST00000436844	TF
POLD2	ENSG00000106628	ENST00000436400	TF
POLD2	ENSG00000106628	ENST00000418438	TF
POLD2	ENSG00000106628	ENST00000433715	TF
POLD2	ENSG00000106628	ENST00000610533	TF
POLD2	ENSG00000106628	ENST00000698945	TF
POLD2	ENSG00000106628	ENST00000698946	TF
POLD2	ENSG00000106628	ENST00000406581	TF
POLD2	ENSG00000106628	ENST00000698947	TF
POLD2	ENSG00000106628	ENST00000489883	TF
POLD2	ENSG00000106628	ENST00000698948	TF
POLD2	ENSG00000106628	ENST00000698949	TF
POLD2	ENSG00000106628	ENST00000698950	TF
POLD2	ENSG00000106628	ENST00000698951	TF
POLD2	ENSG00000106628	ENST00000223361	TF
POLD2	ENSG00000106628	ENST00000698952	TF
POLD2	ENSG00000106628	ENST00000698953	TF
POLD2	ENSG00000106628	ENST00000698954	TF
POLD2	ENSG00000106628	ENST00000698955	TF
POLD2	ENSG00000106628	ENST00000698956	TF
POLD2	ENSG00000106628	ENST00000698957	TF
POLD2	ENSG00000106628	ENST00000698958	TF
POLD2	ENSG00000106628	ENST00000698959	TF
POLD2	ENSG00000106628	ENST00000698960	TF
POLD2	ENSG00000106628	ENST00000698961	TF
POLD2	ENSG00000106628	ENST00000698962	TF
POLD2	ENSG00000106628	ENST00000698963	TF
POLD2	ENSG00000106628	ENST00000698964	TF
POLD2	ENSG00000106628	ENST00000698965	TF
POLD2	ENSG00000106628	ENST00000698966	TF
POLD2	ENSG00000106628	ENST00000698967	TF
POLD2	ENSG00000106628	ENST00000698968	TF
POLD2	ENSG00000106628	ENST00000698969	TF
POLD2	ENSG00000106628	ENST00000698970	TF
POLD2	ENSG00000106628	ENST00000698971	TF
POLD2	ENSG00000106628	ENST00000698972	TF
POLD2	ENSG00000106628	ENST00000698973	TF
POLD2	ENSG00000106628	ENST00000698974	TF
POLD2	ENSG00000106628	ENST00000698975	TF
POLD2	ENSG00000106628	ENST00000698976	TF
POLD2	ENSG00000106628	ENST00000698977	TF
POLD2	ENSG00000106628	ENST00000698978	TF
POLD2	ENSG00000106628	ENST00000698979	TF
POLD2	ENSG00000106628	ENST00000698980	TF
POLD2	ENSG00000106628	ENST00000698981	TF
POLD2	ENSG00000106628	ENST00000698982	TF
POLD2	ENSG00000106628	ENST00000698983	TF
POLD2	ENSG00000106628	ENST00000698984	TF
POLD2	ENSG00000106628	ENST00000698985	TF
POLD2	ENSG00000106628	ENST00000698986	TF
POLD2	ENSG00000106628	ENST00000698987	TF
POLD2	ENSG00000106628	ENST00000470867	TF
POLD2	ENSG00000106628	ENST00000698988	TF
POLD2	ENSG00000106628	ENST00000698989	TF
POLD2	ENSG00000106628	ENST00000698990	TF
POLD2	ENSG00000106628	ENST00000698991	TF
POLD2	ENSG00000106628	ENST00000452185	TF
POLD2	ENSG00000106628	ENST00000698992	TF
POLD2	ENSG00000106628	ENST00000698993	TF
POLD2	ENSG00000106628	ENST00000481104	TF
POLD2	ENSG00000106628	ENST00000463464	TF
POLD2	ENSG00000106628	ENST00000464871	TF
POLD2	ENSG00000106628	ENST00000461116	TF
POLD2	ENSG00000106628	ENST00000467469	TF
